id,budget,revenue,popularity,vote_average,release_year,genres
9397,80000000,98376292,0.561179,5.4,2001,Comedy
10050,10000000,0,0.560135,5.6,2001,Romance
10833,35000000,0,0.555793,5.6,2001,Comedy
331214,0,125000000,0.537593,8.0,2001,Drama
10972,1500000,373967,0.530703,6.0,2001,Mystery
11371,68000000,71069884,0.526992,6.6,2001,Crime
1365,4000000,44909486,0.522846,6.4,2001,Romance
10956,17700000,30987695,0.521071,5.5,2001,Adventure
25587,0,0,0.51549,6.1,2001,Animation
10877,50000000,79958599,0.510452,5.0,2001,Crime
2575,21000000,28008462,0.509878,5.7,2001,Thriller
1921,40000000,65754228,0.499611,6.5,2001,Romance
16300,0,0,0.493548,4.7,2001,Comedy
10646,11000000,23430766,0.493288,4.8,2001,Romance
6007,0,0,0.478397,6.6,2001,Drama
11086,72000000,37317558,0.472538,6.5,2001,Romance
12138,62000000,18720175,0.471789,5.4,2001,Adventure
15024,0,0,0.467592,6.0,2001,Fantasy
14034,45000000,0,0.455072,5.1,2001,Comedy
14752,2079000,4099000,0.453846,7.3,2001,Romance
10016,28000000,14010832,0.451722,4.6,2001,Horror
10878,22000000,19351569,0.447612,5.2,2001,Romance
2779,0,0,0.446532,6.1,2001,Crime
11091,48000000,35743308,0.443923,6.4,2001,Drama
10706,10000000,0,0.4396,4.5,2001,Science Fiction
12610,75000000,13596911,0.439101,5.6,2001,Animation
10778,0,0,0.438395,7.1,2001,Drama
10796,49000000,0,0.427875,5.5,2001,Science Fiction
9104,15000000,0,0.427146,6.6,2001,Comedy
24940,14000000,10424470,0.421293,5.3,2001,Romance
10491,0,15705007,0.414765,5.9,2001,Drama
9799,38000000,207283925,0.414311,6.4,2001,Crime
441,6000000,705308,0.40848,5.7,2001,Comedy
9816,13000000,91038276,0.405522,6.4,2001,Family
19076,0,0,0.403778,5.3,2001,History
9517,0,480811,0.400459,6.3,2001,Drama
1999,1700000,0,0.390152,5.6,2001,Thriller
10054,35000000,147934180,0.386262,5.5,2001,Comedy
5955,35000000,29400000,0.38279,6.1,2001,Drama
13403,0,0,0.382563,7.2,2001,Music
9991,0,0,0.381873,6.1,2001,Drama
3172,75000000,67631903,0.381751,6.1,2001,Comedy
11090,22000000,84772742,0.380227,4.5,2001,Comedy
7501,15000000,12000000,0.379856,5.7,2001,Thriller
56715,0,0,0.356425,4.7,2001,Fantasy
10691,13000000,16929123,0.541416,6.6,2001,Romance
28171,0,0,0.350862,4.5,2001,Foreign
11845,0,0,0.362592,6.5,2001,Drama
27601,500000,0,0.333096,6.3,2001,Horror
5764,0,0,0.318067,5.7,2001,Family
13496,35000000,13678913,0.328665,5.8,2001,Western
9740,87000000,351692268,0.324227,6.3,2001,Drama
11456,75000000,54249294,0.323191,5.4,2001,Thriller
2084,13000000,0,0.318495,6.1,2001,Crime
19405,10000000,44460850,0.501163,6.5,2001,Comedy
4965,40000000,0,0.300216,5.9,2001,Science Fiction
32577,0,0,0.298712,5.6,2001,Comedy
20755,0,0,0.293357,4.7,2001,Drama
9523,0,0,0.293121,6.2,2001,Drama
21597,1500000,0,0.286107,5.6,2001,Horror
13503,0,0,0.283553,5.6,2001,Adventure
51532,0,0,0.282381,5.4,2001,Fantasy
12660,0,741394,0.278317,5.4,2001,History
24478,0,0,0.457617,4.4,2001,Family
26602,34000000,19693891,0.299969,4.8,2001,Comedy
10984,0,0,0.274027,4.9,2001,Thriller
31002,7000000,0,0.27279,3.6,2001,Adventure
11088,35000000,0,0.272619,6.5,2001,Crime
6935,0,0,0.272562,5.9,2001,Crime
38975,0,0,0.271443,6.0,2001,Drama
34549,12000000,17292381,0.269944,5.3,2001,Family
23685,75000000,5409517,0.263042,4.0,2001,Fantasy
39180,0,0,0.258176,4.8,2001,Comedy
16550,0,0,0.257859,5.8,2001,Drama
50035,250000,4186931,0.251798,6.3,2001,Drama
20536,0,0,0.25108,5.8,2001,History
18976,0,0,0.249357,6.2,2001,Action
10615,0,0,0.241272,5.8,2001,Comedy
57047,0,0,0.20342,6.5,2001,Thriller
17708,11000000,23978402,0.239869,4.4,2001,Comedy
1783,0,0,0.507235,6.3,2001,Comedy
32593,0,0,0.224439,5.6,2001,Fantasy
11889,0,0,0.223151,5.7,2001,Romance
31010,0,0,0.221355,6.0,2001,Drama
11469,0,0,0.906593,5.4,2001,Comedy
26976,0,0,0.213105,5.8,2001,TV Movie
15601,0,0,0.210756,6.7,2001,Family
331,93000000,368780809,0.167033,5.6,2001,Action
15192,0,0,0.209655,5.6,2001,War
19366,22000000,0,0.209579,5.2,2001,Music
1722,57000000,62112895,0.20688,5.6,2001,History
28308,0,0,0.205873,4.5,2001,Mystery
37632,0,0,0.205204,3.8,2001,Drama
26014,0,0,0.203888,5.7,2001,Romance
26840,0,0,0.254157,5.4,2001,Comedy
29742,0,0,0.017536,4.7,2001,Comedy
71885,0,0,0.191718,4.2,2001,Family
11370,40000000,27053815,0.191566,5.1,2001,Adventure
35080,7000000,3646994,0.189393,5.7,2001,Mystery
12484,5000000,0,0.210173,4.6,2001,Adventure
35583,0,0,0.18527,6.0,2001,Drama
20309,25000000,0,0.173806,5.1,2001,Romance
9683,0,0,0.169845,4.6,2001,Comedy
12900,0,0,0.168793,6.3,2001,History
20794,6000000,2025238,0.164669,5.9,2001,Crime
16723,11000000,13276953,0.26321,5.4,2001,Comedy
36269,0,0,0.150234,5.7,2001,Family
43575,0,0,0.149414,6.0,2001,Family
11380,10000000,7316658,0.148963,4.0,2001,Horror
27834,0,0,0.133455,5.9,2001,Drama
26475,0,0,0.19853,5.6,2001,Drama
13408,7000000,10229331,0.12891,5.6,2001,Comedy
19058,15000000,163169,0.128169,3.7,2001,Horror
15745,5000000,5476060,0.126065,5.8,2001,Comedy
14033,0,0,0.116784,4.5,2001,Horror
10836,4800000,0,0.115221,6.1,2001,Horror
21997,0,0,0.115051,6.1,2001,Thriller
34205,0,0,0.114896,6.0,2001,Family
25753,0,0,0.108157,4.3,2001,Thriller
35703,0,0,0.200262,5.6,2001,Adventure
35831,0,0,0.100277,4.0,2001,Science Fiction
17612,0,0,0.097715,6.8,2001,Romance
16161,16000000,29381649,0.089976,7.4,2001,Comedy
3003,0,0,0.080857,6.4,2001,Fantasy
107548,0,0,0.047972,5.5,2001,Drama
46004,0,0,0.061917,5.3,2001,Comedy
18828,0,0,0.026783,5.8,2001,Drama
30140,0,0,0.011723,7.1,2001,Foreign
50573,0,0,0.007336,6.4,2001,Family
57961,165000,0,0.001349,5.5,2001,Horror
155,185000000,1001921825,8.466668,8.1,2008,Action
10681,180000000,521311860,5.678119,7.6,2008,Family
1726,140000000,585174222,4.977955,7.3,2008,Science Fiction
8681,25000000,226830568,3.647612,7.2,2008,Thriller
217,185000000,786636033,3.16167,5.6,2008,Action
8966,37000000,392616625,3.107665,5.8,2008,Fantasy
10764,200000000,586090727,3.086676,6.0,2008,Action
9502,130000000,631744560,3.036644,6.8,2008,Family
13523,19000000,18755936,2.90047,5.9,2008,Adventure
11631,52000000,609841637,2.543535,6.2,2008,Romance
4922,150000000,333932083,2.537342,7.2,2008,Drama
1735,145000000,401128639,2.511394,5.1,2008,Fantasy
1724,150000000,163712074,2.349544,6.1,2008,Action
10527,150000000,603900354,2.217084,6.1,2008,Animation
11253,85000000,160388063,2.188028,6.4,2008,Fantasy
8247,85000000,222231186,2.017536,5.9,2008,Fantasy
88751,45000000,101702060,1.996757,5.7,2008,Science Fiction
8909,75000000,258270008,1.982998,6.3,2008,Thriller
13179,48000000,0,1.975355,6.7,2008,Family
12405,15000000,377910544,1.929591,7.5,2008,Romance
13387,30000000,108979549,1.886872,5.9,2008,Adventure
2253,75000000,200276000,1.845165,6.6,2008,Thriller
7840,105000000,266000000,1.841839,5.2,2008,Action
8960,150000000,624029371,1.800286,6.0,2008,Action
12162,15000000,42000000,1.742288,7.2,2008,Thriller
9029,35000000,170000000,1.682909,5.8,2008,Romance
2454,225000000,419651413,1.628345,6.1,2008,Family
7446,92000000,188072649,1.622426,6.4,2008,Comedy
13027,80000000,178066569,1.611632,6.2,2008,Thriller
14574,12500000,20416563,1.61062,7.6,2008,Drama
7555,50000000,113244290,1.605544,6.2,2008,Thriller
10483,45000000,73762516,1.583079,5.9,2008,Thriller
8328,23000000,150816700,1.561177,6.4,2008,Drama
10200,80000000,233093859,1.559851,5.1,2008,Science Fiction
11127,9000000,0,1.537337,4.3,2008,Science Fiction
7191,25000000,170764026,1.499784,6.4,2008,Thriller
13053,150000000,309979994,1.480497,6.3,2008,Family
9870,30000000,105173115,1.475988,6.3,2008,Romance
10201,70000000,225990978,1.462377,6.3,2008,Romance
14306,60000000,244082376,1.462242,6.8,2008,Family
12113,70000000,113280098,1.446456,6.5,2008,Drama
4944,37000000,163720069,1.435434,6.3,2008,Drama
6557,30000000,160259319,1.400898,6.1,2008,Romance
2309,60000000,57490374,1.380024,5.8,2008,Family
8065,35000000,69823199,1.377239,6.5,2008,Crime
8848,20000000,64822796,1.354387,6.4,2008,Crime
8390,0,55447968,1.341805,6.5,2008,Romance
8456,20000000,41627431,1.300453,6.5,2008,Action
10189,27000000,101624843,1.273395,6.6,2008,Comedy
12163,6000000,44703995,1.254928,7.0,2008,Romance
10202,80000000,212874442,1.22837,5.8,2008,Comedy
13056,20500000,10089373,1.210534,5.5,2008,Crime
13515,35000000,72436439,1.169851,6.0,2008,Thriller
7461,40000000,151161491,1.142055,6.2,2008,Action
11665,80000000,230685453,1.121487,5.9,2008,Comedy
13486,0,0,1.09571,4.3,2008,Action
11887,0,0,1.091878,6.1,2008,Drama
8055,32000000,0,1.072485,7.1,2008,Romance
9381,70000000,72108608,1.064766,5.4,2008,Adventure
19173,0,0,1.056526,5.6,2008,Romance
8321,15000000,32002538,1.054819,7.3,2008,Drama
3580,55000000,113020255,1.043504,7.1,2008,Drama
8204,90000000,162839667,1.019335,6.2,2008,Family
13335,12000000,43493123,1.01377,6.0,2008,Adventure
13401,0,22707064,1.007673,5.2,2008,Romance
13971,0,0,0.988883,6.3,2008,Drama
13012,2900000,0,0.978313,6.9,2008,Action
15854,0,0,0.957704,6.4,2008,Comedy
1266,20000000,65569869,0.95684,6.2,2008,Crime
12182,9000000,32973937,0.951793,6.4,2008,Drama
12193,80000000,163733697,0.943042,5.3,2008,Romance
13001,7000000,8900000,0.938555,6.8,2008,Science Fiction
12620,25000000,70442940,0.931752,5.6,2008,Comedy
13042,0,0,0.905428,8.0,2008,Family
12180,8500000,68282844,0.900342,6.0,2008,Animation
11917,10800000,113857533,0.892309,5.9,2008,Thriller
12177,62000000,41819064,0.885215,4.5,2008,Romance
7459,120000000,93945766,0.879116,5.6,2008,Action
5038,15000000,96408652,0.866771,6.7,2008,Romance
12222,85000000,297138014,0.865105,6.2,2008,Comedy
12783,0,0,0.857292,6.6,2008,History
10503,0,18130888,0.842488,5.9,2008,Comedy
1729,55000000,127906624,0.826564,6.2,2008,Adventure
8881,30000000,0,0.825749,6.5,2008,History
13413,0,0,0.822831,7.9,2008,Family
13389,60000000,73174566,0.822759,5.8,2008,Adventure
6687,15000000,5926410,0.802785,6.3,2008,Crime
13291,22000000,23530831,0.798582,6.2,2008,Action
10661,90000000,201596308,0.787623,5.6,2008,Action
13813,32000000,51155219,0.785951,6.6,2008,Drama
21583,0,2434658,0.780936,5.1,2008,Drama
32790,0,0,0.770811,5.5,2008,Fantasy
10665,9000000,82391145,0.764367,5.9,2008,Horror
12914,7000000,0,0.762934,6.6,2008,Science Fiction
10139,20000000,54586584,0.759673,7.1,2008,Drama
10529,50000000,7033683,0.749838,6.0,2008,Action
8836,30000000,68369434,0.748854,5.4,2008,Mystery
14359,20000000,50907234,0.743689,6.7,2008,Mystery
14447,0,0,0.730324,7.0,2008,Comedy
13600,55000000,17869048,0.721663,6.1,2008,Family
10761,40000000,84601681,0.720175,5.8,2008,Romance
13825,0,558000,0.718964,5.9,2008,Mystery
13018,25000000,17741298,0.715969,5.8,2008,Thriller
13809,18000000,25739015,0.714882,6.8,2008,Crime
9030,12000000,56309766,0.709809,5.6,2008,Horror
11671,13000000,14894347,0.702302,6.3,2008,Romance
13184,45000000,42487390,0.696406,5.0,2008,Crime
8988,25000000,11207130,0.68078,6.1,2008,War
14197,0,0,0.66791,6.2,2008,Drama
8338,25000000,19844979,0.666414,6.3,2008,Mystery
8285,60000000,39031337,0.66173,4.6,2008,Comedy
14637,11500000,186702,0.651467,6.1,2008,Thriller
13510,0,3983997,0.648934,6.8,2008,Thriller
12690,20000000,20211394,0.646244,6.2,2008,Western
17436,18000000,382174,0.645064,4.3,2008,Adventure
8645,60000000,163403799,0.642656,4.8,2008,Science Fiction
13460,30000000,22211426,0.634961,5.8,2008,Thriller
18032,12000000,7070330,0.634256,5.7,2008,Fantasy
16763,5000000,0,0.633135,5.4,2008,Thriller
18533,0,0,0.632341,6.9,2008,Action
8885,2000000,11125849,0.630893,7.7,2008,Animation
13752,8,0,0.626646,6.9,2008,History
27996,0,0,0.62414,4.9,2008,Family
4564,65000000,415252786,0.620489,6.1,2008,Drama
10186,15000000,8762890,0.615524,5.4,2008,Music
18198,0,0,0.611016,5.4,2008,Fantasy
10199,60000000,50877145,0.6067,5.7,2008,Comedy
13009,0,0,0.603395,4.4,2008,Horror
25741,6100000,0,0.59883,4.9,2008,Family
11918,35000000,25871834,0.598695,4.9,2008,Comedy
12837,11000000,38105395,0.595488,7.2,2008,Drama
14098,10000000,0,0.595424,5.8,2008,Thriller
17606,15000000,1143856,0.593722,5.1,2008,Thriller
14405,20000000,149281606,0.589941,5.1,2008,Comedy
12165,20000000,0,0.58326,6.7,2008,Romance
4148,35000000,75225693,0.57947,6.5,2008,Romance
4953,0,0,0.578298,6.1,2008,Comedy
13090,5000000,16174377,0.576989,6.2,2008,Drama
12889,0,0,0.574813,6.8,2008,Comedy
14305,0,0,0.5725,6.6,2008,Science Fiction
11152,8000000,0,0.563354,5.1,2008,Horror
13655,0,0,0.560837,5.8,2008,Drama
12797,0,0,0.555691,6.1,2008,Fantasy
10360,0,2724474,0.54408,7.1,2008,History
17622,0,0,0.541117,6.0,2008,Thriller
13190,0,0,0.540913,6.0,2008,Horror
13988,0,0,0.538299,4.9,2008,Thriller
13253,0,0,0.534059,6.9,2008,Comedy
16353,8500000,8936663,0.531905,6.2,2008,Action
12178,0,16051363,0.528292,6.4,2008,Comedy
13150,30000000,31148328,0.527398,6.3,2008,Crime
13220,0,124191,0.521748,6.0,2008,Thriller
42982,0,0,0.520388,6.2,2008,Science Fiction
13541,0,0,0.514454,6.2,2008,Comedy
33409,0,0,0.511786,8.0,2008,Drama
12568,20000000,13204291,0.505291,6.0,2008,Romance
10885,0,0,0.503798,5.4,2008,Mystery
13493,0,68397662,0.500511,5.1,2008,Family
21755,20000000,5530764,0.499165,6.8,2008,Comedy
11260,60000000,50650079,0.498026,5.1,2008,Science Fiction
14154,0,0,0.489539,5.6,2008,Drama
13812,12000000,40855419,0.481188,5.3,2008,Science Fiction
12912,0,240476,0.480135,5.9,2008,Drama
14011,3500000,5231128,0.480116,6.3,2008,Adventure
12192,8000000,0,0.477295,5.9,2008,Horror
6933,20000000,0,0.475129,4.8,2008,Mystery
23966,0,0,0.474344,4.9,2008,Horror
12689,1,0,0.472691,6.5,2008,Drama
14851,0,0,0.471356,6.2,2008,Thriller
22419,6000000,0,0.471096,6.0,2008,Drama
12085,0,0,0.469922,5.9,2008,Comedy
13004,0,0,0.466771,6.6,2008,Family
13690,0,0,0.459885,5.6,2008,Animation
13849,0,0,0.457004,6.4,2008,Comedy
13851,3500000,0,0.456683,6.8,2008,Action
10362,12000000,3148182,0.45518,6.5,2008,Romance
13944,25000000,2000000,0.453602,5.5,2008,Mystery
10188,27000000,44352417,0.451304,6.0,2008,Comedy
13972,16000000,50007546,0.436406,4.6,2008,Drama
17108,10000000,22896728,0.432911,5.1,2008,Adventure
15671,0,0,0.431801,5.0,2008,Comedy
16164,0,2960993,0.428849,6.0,2008,Drama
13506,2000000,38135878,0.427023,6.7,2008,Drama
13954,0,0,0.425109,4.9,2008,Science Fiction
14326,0,84375061,0.422873,5.7,2008,Romance
13160,10000000,0,0.421657,5.2,2008,Fantasy
11802,37000000,63800345,0.421518,5.1,2008,Family
13279,20000000,27640028,0.417779,5.8,2008,Crime
10183,0,0,0.412295,6.9,2008,Thriller
14655,0,0,0.473227,6.2,2008,Music
25329,0,0,0.407009,5.7,2008,Thriller
14422,0,0,0.402982,6.0,2008,Drama
10378,150000,0,0.25618,6.5,2008,Comedy
13613,18000000,0,0.401061,4.7,2008,Action
15208,0,0,0.400485,5.7,2008,Fantasy
14212,0,0,0.399345,4.6,2008,Science Fiction
13489,0,0,0.399327,4.1,2008,Drama
13459,0,4496912,0.397358,7.0,2008,Family
14642,1000000,0,0.395691,2.9,2008,Fantasy
12245,14100000,0,0.395538,5.8,2008,Mystery
14613,0,3800000,0.395118,6.3,2008,Family
16899,0,0,0.394209,6.2,2008,Romance
14215,0,0,0.39314,6.1,2008,Thriller
16000,0,0,0.390228,3.1,2008,Family
14073,8376800,13000000,0.389554,7.8,2008,Adventure
8617,0,14796236,0.388417,5.1,2008,Horror
7916,30000000,0,0.388151,3.1,2008,Science Fiction
14476,0,0,0.383036,7.1,2008,Action
13973,3000000,3830137,0.382852,6.1,2008,Drama
16350,0,0,0.374561,4.4,2008,Horror
13191,5000000,1296184,0.374034,5.5,2008,Adventure
8944,25000000,6673422,0.368391,5.1,2008,Drama
13300,0,194287,0.363031,5.7,2008,Thriller
15801,0,44872,0.361308,7.0,2008,Crime
14728,0,0,0.361127,5.7,2008,Action
14556,10000000,0,0.360706,6.6,2008,Thriller
8884,12000000,0,0.359106,5.5,2008,Fantasy
17314,10000000,0,0.357127,5.7,2008,Thriller
14050,0,0,0.353759,6.2,2008,History
14423,0,38804615,0.35338,5.2,2008,Comedy
1782,15400000,0,0.35254,5.6,2008,Thriller
14299,12000000,0,0.349203,6.9,2008,History
33821,0,0,0.348973,5.2,2008,Drama
16710,0,41939392,0.3487,6.4,2008,Drama
16266,250000,0,0.348223,2.6,2008,Action
18176,11500000,69564,0.345926,6.2,2008,Crime
13805,25000000,14109284,0.812489,3.3,2008,Comedy
14048,0,2957978,0.344268,7.6,2008,Documentary
12412,45000000,9323833,0.359217,6.3,2008,Drama
20036,0,0,0.337577,5.1,2008,Romance
24411,0,0,0.33643,5.4,2008,Crime
54102,0,0,0.336308,6.6,2008,War
13803,6000000,0,0.335675,5.0,2008,Thriller
16342,0,0,0.173214,6.5,2008,Mystery
16179,0,0,0.32907,3.6,2008,Mystery
10185,15000000,3533227,0.326352,5.7,2008,Drama
14353,0,188126,0.324091,6.5,2008,Comedy
13256,8000000,2033165,0.32288,5.1,2008,Adventure
14878,0,0,0.319223,5.6,2008,Horror
14538,0,0,0.318796,6.5,2008,History
15044,0,0,0.17515,6.4,2008,Drama
14863,0,0,0.316727,4.4,2008,Horror
31216,0,0,0.315842,6.9,2008,Romance
15616,0,0,0.315339,5.3,2008,War
18616,2000000,0,0.31438,4.7,2008,Thriller
13007,0,0,0.312842,6.9,2008,Documentary
10187,21000000,17600000,0.308655,5.7,2008,Comedy
9022,750000,0,0.305643,5.5,2008,Mystery
17166,0,0,0.350424,5.2,2008,Thriller
13094,0,0,0.303895,6.3,2008,Horror
16005,0,0,0.287248,6.1,2008,Drama
4204,0,0,0.298961,5.4,2008,Comedy
16056,0,0,0.408518,5.9,2008,Drama
23963,1500000,0,0.292965,6.5,2008,Mystery
33035,0,0,0.289678,6.1,2008,Thriller
60086,0,0,0.288067,4.7,2008,Thriller
13107,0,1829917,0.283736,5.8,2008,Drama
20268,4700000,0,0.283538,7.3,2008,Crime
8266,0,0,0.283048,6.9,2008,Thriller
14940,0,165888,0.282915,5.6,2008,Romance
10523,25100000,29506464,0.282905,5.6,2008,History
9262,0,0,0.282246,5.4,2008,Comedy
14061,0,0,0.282162,6.3,2008,History
15741,500000,0,0.280928,6.0,2008,Thriller
17334,14000000,0,0.280443,6.2,2008,Romance
12890,7000000,10569964,0.278543,5.5,2008,Drama
16061,0,0,0.27822,5.8,2008,Horror
8282,0,0,0.276672,6.0,2008,Drama
8669,12000000,0,0.274362,6.4,2008,Drama
14539,0,0,0.741302,5.4,2008,Adventure
13956,0,0,0.268271,4.2,2008,Fantasy
8929,0,0,0.267577,6.5,2008,Drama
17631,0,0,0.128712,6.6,2008,Comedy
10488,37000000,100076342,0.768409,5.5,2008,Comedy
15641,0,0,0.265883,4.7,2008,Thriller
10289,0,0,0.265233,4.9,2008,Drama
14871,0,0,0.26418,5.2,2008,Romance
14248,25000000,30000000,0.259988,5.4,2008,Comedy
14643,14000000,0,0.259356,6.1,2008,Thriller
19422,0,0,0.258571,6.1,2008,Drama
13058,0,0,0.257241,6.3,2008,Foreign
14745,0,0,0.2552,4.8,2008,Horror
16409,0,14879423,0.253956,5.8,2008,Comedy
13092,27000000,17286299,0.659884,6.0,2008,Romance
18585,0,0,0.248871,6.4,2008,Comedy
40925,0,0,0.246447,5.8,2008,Romance
14833,0,0,0.245327,4.0,2008,Horror
16611,0,0,0.190238,5.0,2008,Thriller
21910,0,0,0.244375,5.3,2008,Drama
4627,8000000,0,0.243765,6.4,2008,Fantasy
14660,0,0,0.242941,5.7,2008,Horror
22007,0,0,0.24117,4.9,2008,Thriller
16564,4000000,530048,0.239048,6.8,2008,History
55281,0,0,0.235312,3.5,2008,Action
15749,6000000,391410,0.234772,4.7,2008,Adventure
3511,6700000,0,0.447804,5.0,2008,Drama
13989,0,0,0.230107,6.8,2008,Adventure
14255,0,0,0.229916,4.5,2008,Thriller
8281,0,0,0.257041,7.2,2008,Comedy
15342,0,0,0.22711,4.7,2008,Drama
13490,35000000,43650785,0.224471,6.1,2008,Drama
22152,1500000,0,0.224208,5.4,2008,Drama
14145,4300000,0,0.22223,4.5,2008,Horror
15088,0,0,0.222071,5.3,2008,Drama
14054,0,414404,0.220417,6.9,2008,Romance
16346,0,0,0.219441,6.5,2008,Family
8359,0,0,0.219277,6.4,2008,Drama
22371,0,0,0.154973,4.9,2008,Comedy
14070,9100000,76000000,0.21503,6.9,2008,Drama
168643,21000000,0,0.214856,5.4,2008,Crime
14301,200000,3,0.352054,7.7,2008,Action
31299,2500000,0,0.204746,5.4,2008,Romance
19311,0,0,0.204302,6.1,2008,Drama
19237,0,0,0.19789,5.6,2008,Thriller
14467,2300000,11100000,0.193779,6.4,2008,Comedy
15511,0,0,0.376053,5.8,2008,Animation
63315,0,0,0.188351,3.2,2008,Romance
18911,20000,0,0.18368,5.3,2008,Fantasy
20181,8000000,0,0.284963,4.0,2008,Drama
15126,0,0,0.180992,5.4,2008,Drama
14765,0,0,0.180391,6.2,2008,Drama
8926,0,0,0.318063,5.1,2008,Mystery
22600,0,0,0.178752,6.0,2008,Action
13200,2500000,0,0.176665,6.3,2008,Thriller
16450,0,0,0.172834,5.2,2008,Adventure
16921,15000000,0,0.172791,4.5,2008,Thriller
13996,5000000,4040588,0.168979,6.4,2008,Drama
14452,10000000,0,0.19719,4.7,2008,Thriller
14859,0,0,0.161881,7.1,2008,Family
12621,0,0,0.161594,5.8,2008,Music
15531,0,0,0.160986,5.4,2008,Comedy
26901,0,11295,0.160382,5.0,2008,Horror
14575,3600000,0,0.1577,6.2,2008,Action
13429,0,0,0.201483,4.0,2008,Drama
26010,515788,0,0.156827,6.2,2008,Adventure
16867,0,0,0.199865,6.4,2008,Drama
16919,0,0,0.156088,7.1,2008,Music
15991,0,0,0.15576,4.9,2008,Horror
15011,0,0,0.152386,4.8,2008,Horror
15467,4180000,11000000,0.147657,5.8,2008,Comedy
16279,0,900689,0.464581,5.9,2008,Drama
15435,0,0,0.142411,5.0,2008,Drama
53955,0,9,0.113082,5.1,2008,Romance
36131,0,0,0.136883,6.9,2008,Comedy
43727,0,0,0.135015,6.3,2008,Romance
19658,0,0,0.134861,5.7,2008,Action
7944,0,0,0.134057,6.9,2008,Music
317190,0,0,0.132306,6.8,2008,Drama
20764,2500000,107559,0.086287,5.8,2008,Science Fiction
24133,0,0,0.130306,5.1,2008,Horror
12683,4600000,0,0.128781,3.2,2008,Fantasy
22556,15000000,317000,0.12731,6.6,2008,Romance
15365,0,0,0.133564,4.4,2008,Adventure
8899,0,0,0.117631,6.3,2008,Drama
19222,0,0,0.117211,4.6,2008,Thriller
20529,0,0,0.11599,6.3,2008,Drama
15942,0,0,0.113456,5.4,2008,Crime
13797,2000000,0,0.107245,5.1,2008,Comedy
32579,0,23311391,0.104739,7.3,2008,Foreign
34482,0,0,0.10378,5.7,2008,Drama
15584,0,0,0.102845,8.3,2008,Documentary
16999,3000000,0,0.101733,4.6,2008,Fantasy
20034,0,0,0.121316,5.3,2008,Horror
11115,0,0,0.093988,5.0,2008,Drama
19116,22000000,0,0.093841,3.5,2008,Science Fiction
14847,0,0,0.092419,4.6,2008,Romance
19197,170000,0,0.08972,6.3,2008,Thriller
15705,10000000,0,0.089104,5.3,2008,Thriller
176297,0,0,0.086851,5.8,2008,Drama
15846,7000000,0,0.085583,5.5,2008,Horror
14758,0,0,0.083339,5.6,2008,Drama
19375,0,119563,0.07254,5.4,2008,Romance
16194,0,0,0.329196,6.4,2008,Documentary
15450,0,0,0.079309,6.4,2008,Romance
18094,0,0,0.161552,7.4,2008,Music
24475,0,0,0.07698,6.1,2008,Romance
41362,0,0,0.076837,5.0,2008,Family
14795,0,0,0.210293,4.9,2008,Horror
37432,0,0,0.012059,5.2,2008,TV Movie
62459,0,0,0.077034,5.7,2008,Family
13808,0,0,0.068383,6.3,2008,Comedy
13180,0,0,0.067761,7.0,2008,History
14298,0,0,0.038133,6.8,2008,Drama
20113,0,0,0.060669,3.7,2008,Romance
27374,0,0,0.054939,5.9,2008,Thriller
27258,0,0,0.045194,4.7,2008,Horror
14582,0,0,0.044583,5.5,2008,Romance
27618,0,0,0.042152,6.6,2008,Horror
105759,0,0,0.037628,7.1,2008,Crime
18635,0,0,0.033634,7.1,2008,Drama
17358,0,0,0.033615,7.3,2008,Drama
14419,0,0,0.030837,6.0,2008,Drama
24328,0,0,0.142713,6.2,2008,Comedy
118309,0,0,0.13654,6.6,2008,Drama
27621,0,0,0.020272,4.7,2008,Drama
39393,0,0,0.089871,7.0,2008,Foreign
13676,0,0,0.030366,6.7,2008,Animation
33295,0,887029,0.005391,6.4,2008,Family
253353,0,0,0.003238,5.9,2008,Music
19713,500000,0,0.002514,4.5,2008,Drama
161337,0,0,8.411577,5.9,2011,Animation
1771,140000000,370569774,7.959228,6.5,2011,Adventure
64690,15000000,76175166,5.903353,7.3,2011,Action
12445,125000000,1327817822,5.711315,7.7,2011,Family
1865,380000000,1021683000,4.95513,6.3,2011,Action
61791,93000000,482860185,4.50453,6.9,2011,Action
10195,150000000,444115007,4.12352,6.5,2011,Fantasy
49530,40000000,173930596,3.596188,6.6,2011,Thriller
47327,50000000,28931401,3.355611,5.3,2011,Thriller
27582,40000000,51070807,3.186679,6.3,2011,Thriller
45612,32000000,147332697,2.994474,7.0,2011,Science Fiction
56292,145000000,694713380,2.95274,6.7,2011,Thriller
50646,50000000,142851197,2.924415,6.9,2011,Drama
65754,90000000,232617430,2.776061,7.1,2011,Crime
51876,27000000,161849455,2.754426,7.0,2011,Mystery
49444,150000000,665692281,2.726573,6.6,2011,Family
50546,80000000,214918407,2.690458,6.3,2011,Comedy
51540,35000000,117000000,2.686643,6.4,2011,Crime
39254,110000000,299268508,2.657014,6.5,2011,Science Fiction
58574,125000000,334615000,2.579776,6.9,2011,Action
49013,200000000,559852396,2.454226,5.8,2011,Family
44912,200000000,219851172,2.419805,5.1,2011,Action
41630,25000000,147780440,2.252505,6.1,2011,Romance
17578,130000000,371940071,2.2343,6.6,2011,Animation
