id,budget,revenue,popularity,vote_average,release_year,production_companies
108176,0,0,0.132685,6.6,2007,Levity Entertainment Group
14791,0,0,0.124689,4.3,2007,Film Afrika Worldwide
1961,1500000,173066,0.422526,6.0,2007,Image Entertainment
14877,11000000,0,0.11491,5.7,2007,Voice Pictures
9867,0,0,0.109305,6.3,2007,Two Roads Entertainment
20497,0,0,0.104312,6.2,2007,Granada Television
12247,0,0,0.099129,6.4,2007,Muskat Filmed Properties
15166,2500000,0,0.087123,4.8,2007,Red Cam Studios
7992,0,0,0.119325,5.5,2007,Filmstiftung Nordrhein-Westfalen
105325,0,0,0.080811,7.8,2007,Walt Disney Animation Studios
16453,0,0,0.07966,7.3,2007,NetFlix
17158,0,0,0.149561,5.0,2007,TVA Films
14650,0,0,0.077227,5.8,2007,EuropaCorp.
10247,0,0,0.070616,6.4,2007,Quiet Man Productions
18556,0,0,0.063987,4.2,2007,K5 Film
13068,0,0,0.027512,6.3,2007,W B I Films
15261,0,0,0.020514,5.6,2007,Beacon Communications
46169,0,0,0.019669,4.9,2007,Disney Channel
21623,0,0,0.017396,5.0,2007,Paramount Classics
19934,0,0,0.009512,5.3,2007,KL Productions
348,11000000,104931801,4.935897,7.6,1979,Brandywine Productions
9659,400000,100000000,2.012021,6.5,1979,Mad Max Films
583,4000000,20045115,1.465088,7.5,1979,Python (Monty) Pictures
9453,17500000,23438120,0.973049,5.3,1979,Felix Cinematorgrafica
10654,11000000,0,0.683837,7.0,1979,CIP Filmproduktion GmbH
10734,8000000,43000000,0.567776,7.1,1979,Malpaso Company
16858,0,37823676,0.550722,6.8,1979,Columbia Pictures Corporation
6404,0,0,0.517874,7.3,1979,Werner Herzog Filmproduktion
10322,0,30177511,0.498186,7.6,1979,Lorimar Film Entertainment
14035,0,0,0.474093,5.6,1979,Famous Players
988,0,51718367,0.411419,6.0,1979,IPC Films
6471,0,73961419,0.516572,7.0,1979,Aspen Film Society
11519,35000000,31755742,0.387797,5.4,1979,Universal Pictures
10373,0,0,0.26707,7.3,1979,The Who Films
11121,0,0,0.26324,6.4,1979,Soci¨¦t¨¦ Fran?aise de Production (SFP)
9051,0,0,0.24539,5.3,1979,Geoffrey Productions
11145,0,61801971,0.151386,4.8,1979,Universal Pictures
10912,0,0,0.195559,6.1,1979,Marble Arch Productions
40160,0,0,0.189906,4.5,1979,American International Pictures (AIP)
25476,420000,0,0.178663,7.1,1979,Boyd's Company
42172,0,0,0.167108,6.1,1979,A-Team
26659,0,0,0.16432,5.5,1979,Hanover Street
18966,0,43885000,0.216684,6.0,1979,American International Pictures (AIP)
28942,1355000,0,0.16016,6.1,1979,Victor Solnicki Productions
54013,800000,0,0.15896,3.0,1979,Brouwersgracht Investments
45964,0,0,0.125888,6.0,1979,Melvin Simon Productions
233,0,0,0.110767,7.5,1979,Warner Bros. Home Entertainment Group
33521,0,0,0.032098,6.1,1979,The Mirisch Corporation
218,6400000,78371200,4.831966,7.1,1984,Pacific Western
87,28000000,333000000,2.556799,6.9,1984,Paramount Pictures
620,30000000,295212467,2.484654,7.2,1984,Delphi Films
927,11000000,153083102,2.464803,6.8,1984,Warner Bros.
34584,27000000,20158808,2.183891,6.8,1984,Bavaria Film
90,15000000,316360478,2.108338,6.5,1984,Eddie Murphy Productions
311,30000000,0,1.689163,7.9,1984,The Ladd Company
1885,8000000,90815558,1.508112,6.7,1984,Jerry Weintraub Productions
377,1800000,25504513,1.331432,7.1,1984,Smart Egg Pictures
9326,10000000,86572238,0.991867,6.3,1984,SLM Production Group
9336,4500000,81198894,0.9739,6.3,1984,The Ladd Company
1880,0,38376497,0.938766,6.5,1984,Valkyrie Films
1788,8200000,80035402,0.791148,6.0,1984,IndieProd Company Productions
9651,35000000,0,0.700606,4.0,1984,Artistry Limited
13924,0,0,0.647261,5.3,1984,Pixar Animation Studios
9663,22000000,28744356,0.637446,6.3,1984,Delphi II Productions
12309,6000000,38435947,0.633247,5.9,1984,Aspect Ratio Film
625,14400000,34700291,0.603541,7.2,1984,International Film Investors
18462,3000000,14418922,0.590922,5.7,1984,Film Development Fund
1884,0,0,0.561034,5.8,1984,Korty Films
11884,15000000,28733290,0.550313,6.1,1984,Lorimar Film Entertainment
24264,25000000,5778353,0.539505,4.8,1984,Delphi II Productions
11368,1500000,0,0.538135,7.0,1984,River Road Productions
655,1746964,2181987,0.518436,7.4,1984,Pro-ject Filmproduktion
11507,10000000,8801940,0.517691,6.1,1984,Delphi II Productions
16969,25000000,38348988,0.504848,5.2,1984,Deliverance Productions
24099,0,12145169,0.495575,5.8,1984,Zupnik-Curtis Enterprises
2148,58000000,25928721,0.491888,6.1,1984,PSO International
5677,0,0,0.468552,5.6,1984,# Lexyn Productions
11899,8000000,0,0.46568,6.1,1984,"Jim Henson Company, The"
11002,0,45858563,0.368967,6.2,1984,Edgar Rice Burroughs Inc.
13763,7200000,68392977,0.367406,6.9,1984,Water
10631,0,0,0.354864,6.2,1984,Kings Road Entertainment
14052,0,0,0.343859,6.6,1984,Interscope Communications
10823,800000,14000000,0.361782,5.6,1984,Cinema Group
18477,700000,0,0.333174,4.1,1984,VTC
15927,8000000,27187653,0.329484,6.7,1984,EMI Films Ltd.
24128,1200000,4978922,0.283191,8.4,1984,Arnold Stiefel Company
16806,0,0,0.263961,6.5,1984,Edgewood Productions
11950,0,28078073,0.263945,5.6,1984,Warner Bros.
15259,0,0,0.263651,5.5,1984,Golan-Globus Productions
40814,0,0,0.262738,6.3,1984,Planet Productions
17464,0,0,0.187368,5.6,1984,Cannon Films
21989,0,0,0.229117,4.4,1984,HOT DOG PARTNERSHIP PRODUCTIONS
10606,0,0,0.227768,5.8,1984,Cinema Group Ventures
11495,0,0,0.21068,5.9,1984,Dino De Laurentiis Company
13681,0,0,0.212188,5.7,1984,Delphi II Productions
11221,18000000,19265302,0.174241,3.8,1984,Cinema Group Ventures
10179,9000000,0,0.202992,5.0,1984,Metro-Goldwyn-Mayer (MGM)
26178,5500000,801000,0.140026,5.6,1984,UAA Films
27171,0,0,0.059713,6.2,1984,Aspen Film Society
19400,0,1337274,0.133098,3.9,1984,G.P.F.I.
28148,0,0,0.127192,4.8,1984,Cannon Films
19621,0,0,0.08784,6.3,1984,Central
41089,0,0,0.082235,6.4,1984,Ithaca
11905,2000000,0,0.064133,6.6,1984,Incorporated Television Company (ITC)
1892,32350000,572700000,4.828854,7.8,1983,Twentieth Century Fox Film Corporation
36670,36000000,160000000,1.774018,5.8,1983,TaliaFilm II Productions
850,0,19294144,1.494805,7.1,1983,Christmas Tree Films
9531,39000000,75800000,1.263139,4.7,1983,Dovemead Films
1621,40600000,90400000,1.115139,6.9,1983,Cinema Group Ventures
860,12000000,79567667,1.106471,6.8,1983,Sherwood Productions
17692,20500000,87987055,1.065331,4.2,1983,Alan Landsburg Productions
4543,0,0,0.941118,6.9,1983,Celandine Films
18835,0,0,0.772972,4.5,1983,Unity Productions
9549,27000000,21500000,0.675753,7.2,1983,The Ladd Company
1058,0,19910002,0.65591,5.8,1983,Breathless Associates
11609,0,4300000,0.598749,5.9,1983,Yellowbeard Associates
11654,0,5979292,0.575668,6.5,1983,Peerford Ltd.
227,10000000,25697647,0.554917,6.8,1983,Warner Bros.
19698,6500000,33759266,0.543688,4.9,1983,Simon Reeves Landsburg Productions
10489,5000000,0,0.485585,5.8,1983,Sunn Classic Pictures
10269,12000000,30400000,0.478476,6.2,1983,Barwood Films
6341,22000000,42313354,0.465858,5.8,1983,Rastar Pictures
11336,10000000,20766616,0.449475,6.5,1983,Lorimar Film Entertainment
19053,350000,0,0.419263,5.9,1983,Valley 9000
18172,0,17233166,0.39276,5.3,1983,Lucille Ball Productions
8289,0,16175602,0.373977,6.2,1983,Eagle Associates
22998,0,13030214,0.316785,7.2,1983,Brooksfilms
849,27,0,0.31152,5.8,1983,Barclays Mercantile Industrial Finance
14854,5000000,12232628,0.290596,5.2,1983,Lone Wolf McQuade Associates
10576,5000000,34725000,0.277865,6.0,1983,Oak
33676,0,0,0.258294,4.5,1983,Tiberius Film Productions
837,5952000,2120439,0.252008,6.8,1983,Famous Players Ltd
15895,0,8890685,0.210827,3.8,1983,Aries Cinematogr¨¢fica Argentina
11235,0,0,0.206705,7.3,1983,Enigma Productions
15035,1200000,760883,0.196581,6.1,1983,Producers Sales Organization (PSO)
12633,0,0,0.558139,5.1,1983,Frank Yablans Presentations
26198,6000000,3661757,0.148192,5.3,1983,Associated Capital
13105,0,64783827,0.146497,6.1,1983,Aaron Spelling Productions
24808,19000000,5656087,0.194675,6.3,1983,Bryna Productions
57978,0,0,0.075367,5.5,1983,Central Productions
47364,0,0,0.085136,2.7,1983,Hollywood Films
26452,0,10676194,0.095316,3.1,1983,Cannon Italia Srl
26978,15000000,16500000,0.015727,5.1,1983,Delphi Productions
807,33000000,327311859,4.765359,7.9,1995,Juno Pix
862,30000000,361958736,4.282462,7.5,1995,Pixar Animation Studios
629,6000000,23341568,3.440238,8.0,1995,Bad Hat Harry Productions
197,72000000,210000000,2.533323,7.5,1995,The Ladd Company
710,58000000,352194034,2.440099,6.4,1995,Eon Productions
8844,65000000,262797249,2.245837,6.6,1995,Teitler Film
1572,90000000,366101666,2.230236,6.7,1995,Cinergi Pictures Entertainment
63,29500000,168840000,2.206907,7.2,1995,Atlas Entertainment
568,52000000,355237933,2.191608,7.1,1995,Universal Pictures
9737,19000000,141407024,1.964673,6.4,1995,Don Simpson/Jerry Bruckheimer Films
10530,55000000,346079773,1.913274,6.6,1995,Walt Disney Feature Animation
949,60000000,187436818,1.847583,7.5,1995,Forward Pass
9482,90000000,113493481,1.649077,5.2,1995,Cinergi Pictures Entertainment
414,100000000,336529144,1.59374,5.2,1995,Polygram Filmed Entertainment
524,52000000,116112375,1.552666,7.6,1995,L¨¦gende Entreprises
9598,30000000,254134910,1.357131,5.9,1995,Kennedy Miller Productions
8839,50000000,287928194,1.276005,5.9,1995,Amblin Entertainment
33689,0,0,1.255616,6.1,1995,Rysher Entertainment
5,4000000,4300000,1.23489,6.4,1995,A Band Apart
9804,175000000,264218220,1.232098,5.8,1995,Gordon Company
9273,30000000,212385533,1.173211,6.0,1995,Morgan Creek Productions
688,24000000,182016617,1.173191,6.9,1995,Malpaso Productions
451,3600000,49800000,1.162695,6.9,1995,Intial Productions
9886,26000000,19075720,1.085209,5.3,1995,Alliance Communications Corporation
8068,7000000,25405445,1.077787,6.7,1995,Los Hooligans Productions
2064,17000000,182057016,1.068338,6.2,1995,Hollywood Pictures
6950,0,189859560,1.041497,6.1,1995,Punch Productions
577,20000000,21284514,1.016022,6.4,1995,Columbia Pictures Corporation
3512,60000000,104324083,0.986266,5.6,1995,Warner Bros.
1408,98000000,18517322,0.981049,6.1,1995,Laurence Mark Productions
9312,18000000,122195920,0.958991,5.4,1995,Threshold Entertainment
4584,16500000,135000000,0.947883,7.1,1995,Mirage Enterprises
8012,30250000,115101622,0.90178,6.1,1995,Metro-Goldwyn-Mayer (MGM)
9691,50000000,30303072,0.888985,5.8,1995,Canal+
397,0,0,0.829551,6.1,1995,PolyGram Filmed Entertainment
12110,0,0,0.823148,5.6,1995,Castle Rock Entertainment
1710,0,0,0.808542,6.3,1995,New Regency Pictures
687,11000000,39363635,0.804711,7.1,1995,PolyGram Filmed Entertainment
8963,53000000,157387195,0.788699,6.8,1995,Don Simpson/Jerry Bruckheimer Films
10802,45000000,20350754,0.77385,5.3,1995,Le Studio Canal+
11448,15000000,6700000,0.773291,6.5,1995,Magnolia Pictures
922,9000000,0,0.764355,7.0,1995,Pandora Filmproduktion
9560,20000000,50012507,0.760076,6.5,1995,Zucker Brothers Productions
11862,0,76578911,0.758379,5.7,1995,Touchstone Pictures
21032,0,0,0.743485,6.9,1995,Amblimation
10474,0,0,0.694185,6.9,1995,Island Pictures
11929,0,0,0.684804,7.0,1995,Columbia Pictures Corporation
12665,0,0,0.67066,6.0,1995,Hollywood Pictures
9090,0,47774193,0.634082,6.3,1995,Amblin Entertainment
15602,0,0,0.605081,6.7,1995,Lancaster Gate
10858,44000000,13681765,0.604331,6.3,1995,Cinergi Pictures Entertainment
6520,55000000,127600435,0.602056,5.8,1995,First Knight Productions
9382,21000000,23450000,0.592519,5.8,1995,Regency Enterprises
11859,50000000,11534477,0.577143,4.1,1995,Warner Bros.
152426,0,0,0.572795,5.9,1995,Spelling Films
11443,10000000,0,0.570524,6.4,1995,Underworld Entertainment
2293,6000000,2,0.552091,6.8,1995,Alphaville Films
15322,0,0,0.55207,6.8,1995,Parallax Pictures
9087,62000000,107879496,0.551631,6.6,1995,Castle Rock Entertainment
11860,58000000,0,0.537898,6.5,1995,Scott Rudin Productions
9071,500000,1148752,0.525474,6.9,1995,Lemon Sky Productions
9061,0,0,0.514668,6.1,1995,Warner Bros.
21183,0,0,0.513548,6.6,1995,Rocket Pictures
11472,0,69660733,0.502955,5.4,1995,1492 Pictures
16420,0,0,0.475193,5.6,1995,Castle Rock Entertainment
36834,0,339889,0.473114,6.3,1995,FIT Productions
14819,0,17689177,0.464259,6.1,1995,Caravan Pictures
9102,20000000,5781885,0.460215,5.9,1995,Allegro Films
27993,0,0,0.457914,5.7,1995,1992 Number Four Limited Partnership
18402,0,50892160,0.452048,5.9,1995,Warner Bros.
9073,0,0,0.428023,5.6,1995,Alcor Films
37108,0,0,0.421018,4.3,1995,Trimark Pictures
13531,0,0,0.41474,6.9,1995,Warner Bros.
10612,0,0,0.414233,6.1,1995,Parallax Pictures
8438,0,17381942,0.405307,6.7,1995,Warner Bros.
6715,0,0,0.398334,7.1,1995,Island World
31174,0,0,0.392875,6.0,1995,Mayfair Entertainment International
9091,35000000,64350171,0.376857,5.4,1995,Imperial Entertainment
8973,0,0,0.358694,5.7,1995,Metro-Goldwyn-Mayer (MGM)
10824,0,13940383,0.355338,4.7,1995,PolyGram Filmed Entertainment
22625,0,0,0.34562,6.5,1995,B¨®rd Scann¨¢n na h¨¦ireann
25749,0,0,0.330105,4.3,1995,Trans Atlantic Entertainment
10329,50000000,152000000,0.327558,4.8,1995,"Kennedy/Marshall Company, The"
13559,0,0,0.326003,3.6,1995,Allied Film Production
32646,0,0,0.261562,7.2,1995,American Playhouse
37653,7500000,0,0.324339,7.0,1995,Prima Films
9089,0,17519169,0.264432,6.5,1995,Egg Pictures
31894,0,0,0.319605,5.7,1995,Price Entertainment
28387,0,718490,0.313647,7.1,1995,Sandollar Productions
26441,0,0,0.310112,5.4,1995,Caravan Pictures
10533,50000000,10382407,0.307976,5.3,1995,Cinergi Pictures Entertainment
8512,27000000,16140822,0.298783,6.1,1995,Mundy Lane Entertainment
18392,500000,0,0.287963,5.4,1995,"Ministry of Film, The"
27281,0,0,0.287343,4.8,1995,Interscope Communications
12520,0,442965,0.283428,6.6,1995,The Vault
34996,0,0,0.279794,5.2,1995,Guild
12554,0,0,0.275559,6.7,1995,Citadel Entertainment
2054,0,106269971,0.421679,6.8,1995,The Charlie Mopic Company
11359,45000000,0,0.246552,5.8,1995,Columbia Pictures Corporation
9909,0,180000000,0.235135,6.5,1995,Via Rosa Productions
38884,0,0,0.079703,6.6,1995,BIM Distribuzione
18801,0,0,0.205712,5.8,1995,October Films
55676,0,0,0.194889,8.5,1995,British Film Institute (BFI)
11876,35000000,15000000,0.194078,6.4,1995,Hachette Premi¨¨re
11861,10000000,23574130,0.189446,6.6,1995,Amblin Entertainment
16295,0,38290723,0.162423,6.5,1995,New Deal Productions
30718,0,0,0.132101,7.0,1995,Carolco Pictures
31611,8000000,0,0.118215,5.0,1995,A BandApart
10525,0,0,0.114996,5.3,1995,Castle Rock Entertainment
13552,0,0,0.052554,5.3,1995,Desperate Pictures
43612,13365000,0,0.064672,7.2,1995,France 3 Cin¨¦ma
500,1200000,14661007,4.586426,7.9,1992,Lionsgate
772,18000000,358991681,3.822939,6.2,1992,Hughes Entertainment
364,80000000,280000000,2.248239,6.5,1992,Warner Bros.
8077,50000000,159773545,1.919148,6.0,1992,Brandywine Productions
943,35000000,321731527,1.574949,6.1,1992,Warner Bros.
6114,40000000,215862692,1.432653,6.8,1992,Columbia Pictures Corporation
766,11000000,0,1.375348,7.2,1992,Renaissance Pictures
8845,35000000,156563139,1.283709,5.9,1992,Alcor Films
881,40000000,243240178,1.199355,6.9,1992,Columbia Pictures Corporation
11806,0,147214049,1.100749,5.6,1992,Northern Lights Entertainment
402,49000000,352927224,1.070577,6.4,1992,Canal+
9349,23000000,0,1.014049,5.8,1992,TriStar Pictures
9504,12500000,10725228,0.980566,7.2,1992,GGR
11158,40000000,58662452,0.964004,4.8,1992,Touchwood Pacific Partners 1
1492,47000000,7191399,0.782091,6.1,1992,Gaumont
10906,8000000,17092453,0.776089,5.0,1992,Columbus Circle Films
9475,31000000,134095253,0.775666,7.1,1992,City Light Films
763,3000000,242623,0.766646,7.4,1992,New Zealand Film Commission
12088,8000000,6739141,0.751681,5.4,1992,Davis Entertainment
619,25000000,411006740,0.740663,6.1,1992,Warner Bros.
10412,0,0,0.716557,6.5,1992,Film Victoria
11790,0,0,0.700187,6.3,1992,Renaissance Films
10437,0,27281507,0.687197,7.1,1992,"Jim Henson Company, The"
9869,45000000,178051587,0.685325,6.0,1992,Mace Neufeld Productions
10403,8000000,21706101,0.675696,6.4,1992,Avenue Pictures Productions
11569,5000000,12534961,0.651726,5.1,1992,Trans Atlantic Entertainment
1883,34000000,48169908,0.648937,7.0,1992,Warner Bros.
9300,4000000,0,0.640818,6.0,1992,Lenfilm Studio
11597,0,23278931,0.633704,4.9,1992,Baltimore Pictures
11087,11700000,88036683,0.539261,6.4,1992,Interscope Communications
10497,5000000,1862805,0.529727,6.9,1992,Columbia Pictures Corporation
9278,0,0,0.524767,5.1,1992,Morgan Creek Productions
47821,27000000,14683921,0.499566,6.4,1992,Allied Filmmakers
10326,0,128000000,0.474174,5.8,1992,Warner Bros.
31962,0,21621000,0.468679,6.1,1992,Sandollar Productions
11287,40000000,107458785,0.467233,6.6,1992,Parkway Productions
26255,0,754935,0.451555,5.4,1992,Penta Pictures
14239,0,14110589,0.440769,5.1,1992,Paramount Animation
11386,3705538,62548947,0.420957,6.7,1992,Channel Four Films
13225,0,32710894,0.541739,6.2,1992,Youngheart Productions
10163,10000000,32101000,0.382463,5.2,1992,Allied Vision
9529,6000000,25792310,0.397495,6.0,1992,TriStar Pictures
10435,0,0,0.392092,7.4,1992,TriStar Pictures
9096,40000000,0,0.38545,5.8,1992,Cinergi Pictures Entertainment
18631,0,0,0.452873,5.3,1992,Polar Entertainment Corporation
10407,0,0,0.379036,5.5,1992,Imagine Films Entertainment
17494,23000000,57138719,0.367997,5.6,1992,Largo Entertainment
14361,24000000,22518097,0.437073,5.8,1992,Touchstone Pictures
2687,40000000,14358033,0.354374,5.3,1992,Alcor Films
13823,0,0,0.348536,7.8,1992,Regency Enterprises
10406,0,0,0.346225,5.6,1992,Touchwood Pacific Partners 1
10206,0,0,0.27017,5.2,1992,Kuzui Enterprises
16562,0,25105517,0.310951,6.6,1992,Interscope Communications
11259,60000000,137783840,0.309976,6.2,1992,Universal Pictures
20763,35000000,4651977,0.303912,6.3,1992,Stonebridge Entertainment
11068,0,18472850,0.358923,6.4,1992,Atkinson/Knickerbocker Productions
18764,10000000,8359717,0.294331,6.3,1992,Hong Kong Film Directors Guild
5237,8000000,0,0.270933,6.2,1992,Palace Pictures
13199,0,0,0.266,6.7,1992,Olmos Productions
12525,0,0,0.260003,4.4,1992,OH Films
41670,0,0,0.140485,5.6,1992,Hollywood Pictures
37527,0,8403433,0.256639,4.5,1992,Dark Horse Entertainment
11428,0,30524763,0.250137,4.9,1992,Victor & Grais Productions
2613,0,22697691,0.23666,5.0,1992,Gruskoff/Venture Films
13006,0,0,0.230129,5.6,1992,Muse Productions
12518,25000000,0,0.217364,5.8,1992,New Line Cinema
19380,0,0,0.345107,5.2,1992,Morgan Creek Productions
20676,0,0,0.134051,6.2,1992,Image Organization
15300,15000000,0,0.19357,6.2,1992,Touchwood Pacific Partners 1
19143,17000000,4836637,0.089502,6.3,1992,Eclectic Films
40082,0,6742168,0.202017,5.6,1992,Alcor Films
13937,12000000,37170057,0.47175,5.5,1992,Pacific Western
24230,0,0,0.155454,5.0,1992,Imperial Entertainment
14603,0,0,0.153994,5.5,1992,Dino de Laurentiis Communications
61225,0,17530973,0.148185,5.5,1992,Finnegan/Pinchuk Productions
22590,0,0,0.144296,5.7,1992,Gallery Films
48150,0,1666511,0.138521,7.1,1992,Cin¨¦a
10410,35000000,0,0.13229,5.8,1992,Twentieth Century Fox Film Corporation
2470,0,0,0.128025,6.9,1992,Animat¨®grafo
10409,3000000,33946224,0.063684,6.3,1992,Australian Film Finance Corporation (AFFC)
23939,0,0,0.342334,6.4,1992,Morgan Creek Productions
27295,0,0,0.071358,4.8,1992,Home Box Office (HBO)
85,18000000,389925971,4.5783,7.5,1981,Paramount Pictures
41280,2800000,26279000,1.94717,6.1,1981,Barry & Enright Productions
699,28000000,195312802,1.771093,6.0,1981,Metro-Goldwyn-Mayer (MGM)
10156,11000000,31672907,1.114068,6.3,1981,Brooksfilms
814,10000000,31973249,1.055415,7.0,1981,Guber/Peters Company
1103,6000000,50000000,1.003963,6.5,1981,Goldcrest Films International
11527,0,34967437,0.995357,6.5,1981,Warner Bros.
9443,5500000,58972904,0.6599,6.6,1981,Warner Bros.
12528,0,0,0.614293,5.8,1981,Phoenix (II)
11646,0,5732587,0.592041,7.0,1981,R & R Films
11027,12000000,0,0.521554,6.3,1981,CIP Filmproduktion GmbH
43089,1750000,100000,0.510003,5.8,1981,Quest
10246,4000000,125728258,0.473893,6.0,1981,Astral Bellevue Path¨¦
18254,32000000,40382659,0.469885,6.5,1981,JRS Productions
19429,12000000,40716963,0.426376,6.8,1981,Mirage Enterprises
9538,4100000,14225876,0.390801,6.2,1981,Filmplan
17360,0,0,0.383124,6.5,1981,Lorimar
31646,145786,0,0.346695,4.8,1981,Chako Film Company
10540,16000000,17374595,0.336233,5.7,1981,Outland Productions
26444,0,0,0.300086,5.0,1981,Northshore Investments Ltd.
25566,0,0,0.294276,6.0,1981,Dino De Laurentiis Company
848,18000000,6000000,0.29368,6.7,1981,Walt Disney Productions
20075,0,0,0.267848,6.7,1981,C & C Brown Production
11298,1000000,17985893,0.265411,6.3,1981,International Film Investors
21610,5000000,19905359,0.251658,6.6,1981,Martin Poll Productions
25468,0,0,0.244096,7.6,1981,Saga Productions Inc.
8691,0,0,0.210765,4.8,1981,National Cinematografica
10323,15000000,41092328,0.20326,6.7,1981,Peerford Ltd.
14900,0,0,0.177964,6.8,1981,Henson Associates (HA)
31593,3000000,0,0.136609,5.5,1981,Gurian Entertainment
14664,0,35610100,0.1761,5.9,1981,Deliverance Productions
24124,1500000,0,0.196736,5.9,1981,The Cropsy Venture
37936,0,0,0.166441,5.8,1981,Canadian Film Development Corporation (CFDC)
37775,0,0,0.09047,6.6,1981,Irrigazione Cinematografica
21874,0,0,0.156406,4.2,1981,The Ladd Company
28377,0,0,0.128101,5.9,1981,Media Home Entertainment
39874,2200000,0,0.123622,6.4,1981,Famous Players Ltd
10725,17000000,0,0.100612,5.6,1981,King-Hitzig Productions
29204,0,6000000,0.087937,6.4,1981,Bakshi Productions
21764,0,0,0.069544,6.2,1981,Lake Films
26560,0,15578237,0.062202,4.5,1981,Amblin Entertainment
17205,0,0,0.046679,5.5,1981,Golan-Globus Productions
602,75000000,816969268,4.480733,6.6,1996,Centropolis Entertainment
954,80000000,457696359,3.293387,6.5,1996,Cruise/Wagner Productions
627,4000000,16491080,2.94792,7.6,1996,Noel Gay Motion Picture Company
275,7000000,60611975,2.775756,7.6,1996,Working Title Films
9802,75000000,335062621,2.055908,6.8,1996,Don Simpson/Jerry Bruckheimer Films
454,14500000,147298761,1.920156,6.6,1996,Twentieth Century Fox Film Corporation
2300,80000000,230000000,1.617244,6.3,1996,Northern Lights Entertainment
9268,100000000,242295562,1.585785,5.5,1996,Warner Bros.
11674,54000000,320689294,1.419885,5.5,1996,Great Oaks Entertainment
755,19000000,25836616,1.353504,6.9,1996,Dimension Films
1645,40000000,152266007,1.325627,7.0,1996,Warner Bros.
9614,12000000,41205099,1.303236,6.4,1996,Brillstein-Grey Entertainment
9279,60000000,129832389,1.294658,5.5,1996,1492 Pictures
4232,14000000,173046663,1.286189,6.9,1996,Dimension Films
11412,65000000,89456761,1.255866,6.4,1996,Forge
9390,50000000,273552592,1.117552,6.5,1996,TriStar Pictures
10830,36000000,33459416,1.108452,6.8,1996,TriStar Pictures
9327,54000000,128769345,1.10451,5.4,1996,Universal Pictures
11228,80000000,159212469,1.056168,5.6,1996,Davis Entertainment
9103,30000000,57400547,1.049888,5.1,1996,Signature Pictures
12123,50000000,60209334,1.04502,5.3,1996,Chicago Pacific Entertainment
409,27000000,231976425,1.044304,6.9,1996,Miramax
2320,55000000,121969216,1.000489,5.5,1996,Warner Bros.
664,92000000,494471524,0.975473,5.9,1996,Amblin Entertainment
819,44000000,165615285,0.928256,7.2,1996,Warner Bros.
10779,30000000,29359216,0.923851,6.5,1996,Universal Pictures
9208,50000000,150270147,0.902697,5.5,1996,WCG Entertainment Productions
884,10000000,0,0.892349,6.4,1996,Alliance Communications
10061,50000000,42277365,0.891372,5.4,1996,Rysher Entertainment
10547,25000000,14048372,0.862047,5.7,1996,Steelwork Films
9303,4500000,7011317,0.833267,6.5,1996,Spelling Films
10218,200000,4505922,0.802896,6.9,1996,Independent Pictures (II)
9879,50000000,113309743,0.794822,4.4,1996,Castle Rock Entertainment
9566,55000000,18626419,0.79243,5.6,1996,Mandalay Entertainment
7095,45000000,58620973,0.779012,5.8,1996,Hollywood Pictures
11867,0,3793614,0.748964,4.2,1996,Dark Horse Entertainment
9591,0,34585416,0.730181,6.8,1996,Clinica Estetico
10280,0,0,0.708074,5.1,1996,Spelling Films
10607,0,0,0.701814,6.4,1996,Island Pictures
9401,0,0,0.694371,5.6,1996,Redemption Productions
36758,0,3692836,0.692109,6.3,1996,Polygram Filmed Entertainment
18862,0,0,0.682367,5.1,1996,Rysher Entertainment
7300,0,97529550,0.682275,5.7,1996,Fox 2000 Pictures
8766,4000000,16675000,0.670801,4.8,1996,Dimension Films
11543,27000000,25023434,0.642274,6.4,1996,Metro-Goldwyn-Mayer (MGM)
18555,0,258263,0.630167,6.2,1996,Red Mullet Productions
9625,45000000,0,0.623818,4.5,1996,Seagal/Nasso Productions
8866,0,0,0.581975,5.5,1996,Noon Attack Pictures
9431,15000000,5,0.578849,4.9,1996,Universal City Studios
8818,55000000,141047179,0.576744,5.9,1996,Cinergi Pictures Entertainment
11062,0,0,0.571393,5.9,1996,Castle Rock Entertainment
10543,0,0,0.569297,6.2,1996,Universal Pictures
10938,0,1500000,0.565953,7.0,1996,World Productions
8744,6000000,0,0.559817,5.8,1996,Albino Alligator Productions
9333,67000000,47267001,0.537577,6.0,1996,Metropolitan Filmexport
11112,0,0,0.526025,6.4,1996,Hollywood Pictures
46029,0,0,0.524241,5.1,1996,Lolafilms
3179,12000000,0,0.49394,6.2,1996,Geffen Pictures
18220,0,0,0.488458,4.3,1996,CineTel Pictures
13685,7000000,560069,0.481121,6.7,1996,Columbia Pictures Corporation
10539,38000000,28921264,0.478051,6.1,1996,Allied Filmmakers
10874,0,34327391,0.477835,6.2,1996,Jim Henson Productions
3573,6000000,22231658,0.477489,6.5,1996,Haft Entertainment
10478,45000000,53854588,0.471398,5.6,1996,Warner Bros.
28005,3000000,4109095,0.459939,6.1,1996,NDF International
11159,4500000,13417292,0.453398,6.7,1996,CiBy 2000
20927,0,19030691,0.447302,5.2,1996,Juno Pix
11076,0,0,0.445287,6.3,1996,Sandollar Productions
31640,26000000,0,0.44292,5.6,1996,Marmont Productions
9095,47000000,12379402,0.442104,5.4,1996,NFH Productions
